scrape_time,genre_en,genre_jp,rank,media_jp,title,link,date_original
2023_1208_0123,entertainment,エンタメ,1,スポーツ報知,ミポリン５３歳「いつの間にか」雰囲気激変　全身どえらいオーラ「似合ってる」「可愛すぎ！」ファン仰天,https://news.yahoo.co.jp/articles/1e81b46ea02fe1ef2a5c9d7f8313c06668957803,12/7(木) 20:40
2023_1208_0123,entertainment,エンタメ,2,スポーツ報知,元天才子役・美山加恋、２７歳直前の茶髪にファー姿「キレイになりましたね」“りんちゃん”から１９年,https://news.yahoo.co.jp/articles/6f624327eef3013d7702801284c2e687355b8f3a,12/7(木) 19:55
2023_1208_0123,entertainment,エンタメ,3,テレビ朝日系（ANN）,【訃報】「アダモちゃん」で人気　お笑いタレントの島崎俊郎さん(68)死去　数日前から体調不良訴え,https://news.yahoo.co.jp/articles/f5f38896778502dfca6f78b92027d5cd2aa0ed89,12/7(木) 17:22
2023_1208_0123,entertainment,エンタメ,4,デイリースポーツ,なぜ！？極楽山本の結婚式　式場真ん中で大号泣してる人気芸人、ボロ泣きに出席芸人ら騒然「めっちゃ泣いてる」「いい人」,https://news.yahoo.co.jp/articles/a58dc1725fd7eea57bb36a9eeed4568ff9ea13b8,12/7(木) 20:28
2023_1208_0123,entertainment,エンタメ,5,スポニチアネックス,山里亮太が考える“不倫したら終わる”芸能人1位とは？「お前みたいなモンがって即死すると」,https://news.yahoo.co.jp/articles/44f36349d6e231a32fd928f426079061de3f3a12,12/7(木) 21:37
2023_1208_0123,entertainment,エンタメ,6,スポニチアネックス,島崎俊郎さん、急性心不全のため自宅で死去　1週間前にインフルエンザ発病、周囲に不調訴え,https://news.yahoo.co.jp/articles/9b999ef54088671b4bb89846a9d3427ea155a03a,12/7(木) 18:45
2023_1208_0123,entertainment,エンタメ,7,デイリースポーツ,４８歳マジか！？鈴木蘭々、ＴＶ登場の美貌ショート髪に衝撃「ウソだろ」「若すぎ」「もはや魔女」安室さんとコンビ懐かしい,https://news.yahoo.co.jp/articles/e9ceec9084b33b245e2aedd298e8d8d507fd1da7,12/7(木) 21:49
2023_1208_0123,entertainment,エンタメ,8,デイリースポーツ,何があった！？真木よう子４１歳　女優と思えない衝撃姿で爆睡　両手を足の間に「凄い格好」「あしたのジョー」「オフショがすぎる」,https://news.yahoo.co.jp/articles/1d441c659849ad3d262daded0d2c8005fb7dab53,12/8(金) 0:24
2023_1208_0123,entertainment,エンタメ,9,デイリースポーツ,草野仁「世界ふしぎ発見！」解任・降板危機あった解答者を明かす　理由がガチ「代えたほうが」の声が,https://news.yahoo.co.jp/articles/24edf7cec2391cf2505b80ce83c85f3a1eaf467d,12/7(木) 16:52
2023_1208_0123,entertainment,エンタメ,10,スポニチアネックス,渡辺謙　「ブギウギ」趣里の熱唱に涙止まらず…重ね合わせたのはある共演女優の凄まじい演技だった　,https://news.yahoo.co.jp/articles/f3d02a9c3aa6f986edc0f11f28a64cb8fc2a8791,12/7(木) 21:32
2023_1208_0123,entertainment,エンタメ,11,J-CASTニュース,「こんなに足の爪長い人初めて見た」　なにわ男子・高橋恭平の写真に騒然「蛙化」するファンも,https://news.yahoo.co.jp/articles/393e6e5e9fd37e4ffcd1cc84ce61e7eef01da787,12/7(木) 13:28
