scrape_time,genre_en,genre_jp,rank,media_jp,title,link,date_original
2023-12-08 10:18,sports,スポーツ,1,スポーツ報知,【楽天】田中将大、２年で６億円超え減額提示　連続２億円超減は史上初…越年で交渉長期化も,https://news.yahoo.co.jp/articles/240632aa72e82a2b3dd6876f44395425026c1966,12/8(金) 5:00
2023-12-08 10:18,sports,スポーツ,2,Full-Count,戦力外から5年…台湾で元DeNA戦士が“2冠”　3戦連続3安打で驚異の.447＆17安打,https://news.yahoo.co.jp/articles/61f75f062cc57b49bb2587a8e3642012ebe525d8,12/8(金) 9:13
2023-12-08 10:18,sports,スポーツ,3,日刊スポーツ,【現役ドラフト】セ・リーグ　現役ドラフトの対象になりえる選手一覧,https://news.yahoo.co.jp/articles/795db5c874dd7914543b39f1b0ab7d427540a75f,12/8(金) 4:45
2023-12-08 10:18,sports,スポーツ,4,Full-Count,戦力外組が続々入団…元ドラ1に年俸1億円男　2軍戦から再起狙う“元NPB戦士”,https://news.yahoo.co.jp/articles/6af5a07d0e2ff5b7fb777b7f0f14d62a31b4514b,12/8(金) 7:40
2023-12-08 10:18,sports,スポーツ,5,SPOTV news,グアルディオラが自身の去就について注目発言。「今シーズン3冠取ればクラブを去る」,https://news.yahoo.co.jp/articles/e7dbb1d58267863c67314dbade6f8bb75c232181,12/8(金) 0:41
2023-12-08 10:18,sports,スポーツ,6,スポニチアネックス,菅沼菜々　“ヒラヒラ”ミニスカ姿公開に「おしゃれなスカート」「ドキッ…です！！」「可愛すぎ」,https://news.yahoo.co.jp/articles/34b09c225381ac20766b1954d8eb44a09426ab11,12/8(金) 8:55
2023-12-08 10:18,sports,スポーツ,7,RONSPO,阪神の佐藤輝明が契約更改した1億5000万円を巡ってSNS上で「上げすぎ」「妥当」と賛否…岡田監督の評価と“覚醒計画”とは？,https://news.yahoo.co.jp/articles/3351c1ffa3fff35a06fd6a45c236e01d59920c7a,12/8(金) 6:39
2023-12-08 10:18,sports,スポーツ,8,Full-Count,1年後輩の“スター”を「ひがんでいた」　念願の昇格も補充要員…喜びむなしい初HR,https://news.yahoo.co.jp/articles/e8a4735fad082323103c0758e40608ac1c9f27e2,12/8(金) 6:50
2023-12-08 10:18,sports,スポーツ,9,デイリースポーツ,大谷　今週末までに決断か　米紙ＵＳＡトゥデー記者「ドジャースとブルージェイズが最終候補」,https://news.yahoo.co.jp/articles/716b9250e6cefb9f84e9daec9afde13934bd6e9b,12/8(金) 2:03
2023-12-08 10:18,sports,スポーツ,10,スポニチアネックス,ドジャースがベテランのケリー投手に背番号17を譲れるかと打診　大谷決断前に準備着々　米紙記者報じる,https://news.yahoo.co.jp/articles/3daa6b0cd4d84797515784c6be2ab54e0ee3639f,12/8(金) 7:32
