scrape_time,genre_en,genre_jp,rank,media_jp,title,link,date_original
2023_1207_0817,sports,スポーツ,1,Full-Count,中日の練習を見て「楽勝だと」　即2軍落ち…プロをなめた18歳が思い知らされた現実,https://news.yahoo.co.jp/articles/750abaf362856765df6c9f9d6f32befe44b1ffa6,12/7(木) 6:50
2023_1207_0817,sports,スポーツ,2,テレビ朝日系（ANN）,「大本命」の爆弾発言に現場騒然…元メジャーリーガーの見解は「もう決まっている」,https://news.yahoo.co.jp/articles/8b00325d9d2a3f00ec911f02e28e4c7121b68466,12/6(水) 20:09
2023_1207_0817,sports,スポーツ,3,ゴルフダイジェスト・オンライン（GDO）,西郷真央と吉田優利が米ツアー出場権獲得　馬場咲希は逃す,https://news.yahoo.co.jp/articles/5a6e96af9dc14fb32c4029feedd033e2a1474c52,12/7(木) 5:51
2023_1207_0817,sports,スポーツ,4,スポニチアネックス,西武　前ヤンキースの163キロ腕と合意！今季大谷斬りアルバート・アブレイユ,https://news.yahoo.co.jp/articles/e0de7daf15e441241d7a3522bbbcb864b0a4c8ed,12/7(木) 3:00
2023_1207_0817,sports,スポーツ,5,Full-Count,藤浪晋太郎、メジャー数球団と交渉中　NPB復帰なし…代理人明言「MLBで大きな需要」,https://news.yahoo.co.jp/articles/f4052f7a3d3e59c1d10fdfc837e43ed942260bd3,12/7(木) 3:13
2023_1207_0817,sports,スポーツ,6,デイリースポーツ,「大迫嫁も半端ないじゃん」Ｊリーグ表彰式でその美しさにネット反応　Ｊ１神戸・大迫が最優秀選手賞,https://news.yahoo.co.jp/articles/6f85283e9cc8c6817fe344c7b8b02edc4c6bf47e,12/6(水) 15:56
2023_1207_0817,sports,スポーツ,7,スポニチアネックス,名古屋が京都FWパトリック獲得へ　福岡FWウェリントンは土壇場で破談,https://news.yahoo.co.jp/articles/d1166b519d7d56eac4aa19139624aa06edec2b9b,12/7(木) 2:00
2023_1207_0817,sports,スポーツ,8,西スポWEB OTTO！,ソフトバンク・イヒネが左手親指骨折　台湾ウインターリーグから無念の途中帰国　7月にも骨折,https://news.yahoo.co.jp/articles/3867df71163438e65910d4cf4a313fb410083d6a,12/7(木) 5:00
2023_1207_0817,sports,スポーツ,9,東スポWEB,浦和がまさかのＡＣＬ敗退　格下ベトナム・ハノイに黒星で「リスペクト皆無」の大荒れ,https://news.yahoo.co.jp/articles/e9ba54259cc5349f88044ab18de5912e2f70c75e,12/7(木) 0:32
2023_1207_0817,sports,スポーツ,10,サッカー批評Web,「豪華すぎて吹いた」「メンツえぐすぎ」中村俊輔氏の引退試合に出場する全55選手が決定!「見れることが幸せすぎる」「チケット当たっててホントーに良かった」と歓喜の声,https://news.yahoo.co.jp/articles/b4e7832326c37e329dc4ff3145b4399d128eb38a,12/7(木) 5:36
2023_1207_0817,sports,スポーツ,11,日刊スポーツ,【西武】ドミニカ出身左腕ヤンを獲得調査　127試合出場マキノンとは契約更新しない可能性,https://news.yahoo.co.jp/articles/22102a2835ba01c65bedb2f6f3ce16cad62dcbbe,12/7(木) 2:00
2023_1207_0817,sports,スポーツ,12,GOAL,フル出場の遠藤航、地元メディアから高評価！プレミアリーグ先発3試合目に「試合を重ねるごとに、チームの有用なメンバーになりつつある」,https://news.yahoo.co.jp/articles/cecbe25d4e306b40f8bd68ba5d0192b47bd342d8,12/7(木) 6:47
2023_1207_0817,sports,スポーツ,13,TBS NEWS DIG Powered by JNN,大谷翔平争奪戦 本命ドジャースがピンチ「翔平と会って話をした。うまくいったと思う」と監督が発言 MLB規約触れる可能性も,https://news.yahoo.co.jp/articles/7b770e3c64d37a62575b8a1e51284d774961b691,12/6(水) 12:42
2023_1207_0817,sports,スポーツ,14,SPOTV news,【MLB】ヤンキースがフアン・ソトをパドレスから獲得間近　トレードに至った理由・対価を分析！,https://news.yahoo.co.jp/articles/0b320711c92b73fbf86664e8de01466ec8f8ca4a,12/7(木) 7:45
2023_1207_0817,sports,スポーツ,15,Full-Count,即戦力豊作で…オリはなぜ上位で高校生を？　Wエース流出もブレなかった“ドラフト戦略”,https://news.yahoo.co.jp/articles/fc3f81f182d3079a5e712ddaf90206d47ab8a813,12/7(木) 7:20
2023_1207_0817,sports,スポーツ,16,スポーツ報知,【巨人】１９年ドラフト２位の太田龍投手が現役引退決断…今後は球団職員,https://news.yahoo.co.jp/articles/7b9a70573e23197c9b1ea6f4fdd9465f48b10541,12/7(木) 4:00
2023_1207_0817,sports,スポーツ,17,サッカー批評Web,【2023年J2ベストイレブン選定】トップ下は元日本代表MF、2トップは得点ランキングワンツーの助っ人!監督は緑のチームを急成長させた男【攻撃的MF編・FW・監督・控え編】,https://news.yahoo.co.jp/articles/672549d6fead48658799d7e757354d27c7e4fd5d,12/7(木) 5:32
