scrape_time,genre_en,genre_jp,rank,media_jp,title,link,date_original
2023_1207_0817,entertainment,エンタメ,1,東スポWEB,〝通販王〟保阪尚希　１日１億７０００万円売上、高級車３８台所有、ロレックス全コンプの過去,https://news.yahoo.co.jp/articles/45c8f3d6e8773b2c53d252a60d4bb9187a5babbf,12/6(水) 21:16
2023_1207_0817,entertainment,エンタメ,2,スポーツ報知,９０年代ＣＭ女王が「さんま御殿」現れネット二度見「４８歳に見えない」「若すぎん？」「可愛いまんま」,https://news.yahoo.co.jp/articles/5d7cc410493429c4c09695e8825dc5fb287c5c28,12/6(水) 17:35
2023_1207_0817,entertainment,エンタメ,3,東スポWEB,深田恭子　破局報道のカレと復縁も 「目を覚ませば…」知人が証言,https://news.yahoo.co.jp/articles/0da80925930d30604f89e8846b7850d05e8c1e09,12/7(木) 5:16
2023_1207_0817,entertainment,エンタメ,4,スポーツ報知,倉田真由美さん、ハトひき殺しでのタクシー運転手逮捕に私見「警察がここまで頑張った理由が本当にわからない」,https://news.yahoo.co.jp/articles/1125d013dfbf58eb640e720605e3a7eebf1008fb,12/7(木) 5:09
2023_1207_0817,entertainment,エンタメ,5,スポーツ報知,弘中綾香アナ不在「激レアさん」まさかの美人女優が代役「好感度バク上がり」「進行ハイレベル」ネット興奮,https://news.yahoo.co.jp/articles/f0e95773f191cbc246d741df5665a8714d474684,12/6(水) 19:41
2023_1207_0817,entertainment,エンタメ,6,双葉社 THE CHANGE,京一郎とはるみ『秘密のケンミンSHOW』でフジのドラマ主演に大抜擢!「プロデューサーさんが『ケンミンSHOW』を見て…と」,https://news.yahoo.co.jp/articles/927c4c5734e45a1d6abe2f2e24872027098b09d3,12/7(木) 6:16
2023_1207_0817,entertainment,エンタメ,7,スポニチアネックス,東野幸治、あの芸人の不祥事で“6本お蔵入り”になったと告白「めちゃくちゃ面白かったのよ…悔しいわ」,https://news.yahoo.co.jp/articles/14e0774dd569b76a4495ef9be271a4e362b8ab89,12/6(水) 22:09
2023_1207_0817,entertainment,エンタメ,8,オリコン,『FNS歌謡祭』ダンス企画で映像の乱れ　KENZO「みんなのダンスが凄すぎて電波障害起きました」,https://news.yahoo.co.jp/articles/cafb20fbf4b60adf58a446f96c2f1071f07ede11,12/6(水) 23:37
2023_1207_0817,entertainment,エンタメ,9,スポーツ報知,Ａｄｏがまた“シルエット歌唱”　顔出さず　お台場でド迫力「ずっとあの箱におるんか」「歌唱力エグい」ネット興奮,https://news.yahoo.co.jp/articles/e721064e1285711b4d0ed6bfc7fa65bc9a3121db,12/6(水) 21:34
2023_1207_0817,entertainment,エンタメ,10,Kstyle,NewJeans、生配信での誹謗中傷コメントに衝撃…事務所が警告「会員のみの利用に変更」,https://news.yahoo.co.jp/articles/8f5853656fbff6f94dadc2f19f1e2c95997d6cf6,12/6(水) 17:18
2023_1207_0817,entertainment,エンタメ,11,よろず～ニュース,HIKAKIN、20億円新居の光熱費に「冗談抜きでバカにならない」と焦り　水道局員も心配する衝撃の「17.3倍」,https://news.yahoo.co.jp/articles/32cd4483867ad17fa8e1cfac8784114ca726ff88,12/6(水) 21:30
2023_1207_0817,entertainment,エンタメ,12,スポーツ報知,ビートたけし「センスいいと思った」吉本芸人を実名告白　「俺にはああいう細かいこと掘り下げる頭ない」,https://news.yahoo.co.jp/articles/2ce14460b64b159d264352cfdce6ec6987b964d5,12/6(水) 19:20
2023_1207_0817,entertainment,エンタメ,13,東スポWEB,ＮＨＫ『あさイチ』が異例放送…鈴木奈穂子アナ「つらくなったら視聴やめて」 朝ドラ受けもなし,https://news.yahoo.co.jp/articles/9b25b151cb841004c8f0811c2d5a2d9dc1bc384f,12/6(水) 11:36
2023_1207_0817,entertainment,エンタメ,14,日刊スポーツ,直腸がん手術告白の立花理佐、森田健作ラジオで始動　旧友の西村知美、酒井法子と共演,https://news.yahoo.co.jp/articles/e6d94b27044b59a2693bdc8753de90c3b5c8c1b8,12/7(木) 5:00
2023_1207_0817,entertainment,エンタメ,15,スポーツ報知,松本人志「イジることができない」大物タレントを明かす「笑いは生まれない」　中居正広「お二人似た感じ」,https://news.yahoo.co.jp/articles/cc3ac8e21f46ce258c4b3e35f841a5b47c19b91b,12/7(木) 5:16
