scrape_time,genre_en,genre_jp,rank,media_jp,title,link,date_original
2023_1207_0817,local,地域,1,チューリップテレビ,歯ブラシいつまで使う?1回使うと菌が1億個「食べかすが溜まると菌が増殖」水ですすぐだけではダメ　ポイントは,https://news.yahoo.co.jp/articles/b4cb4b36296ee92b8addd3654db766febf9a91bb,12/5(火) 19:38
2023_1207_0817,local,地域,2,埼玉新聞,乱闘…暴力団幹部と高校生ら12人逮捕、16～30歳の男性グループに暴行　「暴走族じゃないのにコルクかぶってんじゃねぇよ」の一言で…双方が深夜集結、店駐車場で大騒ぎ　女性が通報「大勢でけんか」　少年ら数人は不良グループメンバー,https://news.yahoo.co.jp/articles/ed5fd73e80611345824b20e610082480ebc2d40f,12/7(木) 7:49
2023_1207_0817,local,地域,3,RKB毎日放送,「うちのシマやぞ、警察は帰れ」「殺すぞ」暴力団の組員3人を公務執行妨害の疑いで逮捕,https://news.yahoo.co.jp/articles/35e8e0d4d6c125426291d9e4ec30b5dc56e08496,12/7(木) 0:42
2023_1207_0817,local,地域,4,MBSニュース,死後3年経ち発覚　夫は老人ホームでの”暴行死”だった疑い「趣味はゴルフにカメラ、阪神タイガースが勝つたびコイン貯金していた」妻が語った生前の夫の姿,https://news.yahoo.co.jp/articles/4facd68a78e2aca2a19fe6e4702ad2198eb69794,12/7(木) 7:31
2023_1207_0817,local,地域,5,北海道ニュースUHB,「誠意だよ。誠意。」元中学教師に対し”300万恐喝”した挙句、千枚通しで刺された教え子の40代女2人を起訴…元教師の75歳男は殺人未遂の罪で起訴済み,https://news.yahoo.co.jp/articles/e7574245f8d3bdd05d00281436e054fb0992b642,12/6(水) 19:46
2023_1207_0817,local,地域,6,MBSニュース,【独自】女児いじめ　自殺ほのめかしたノートに、担任教諭が「you can do it」と”花マル”　両親は困惑「助けを求めていたと思うんです。全く理解できない」,https://news.yahoo.co.jp/articles/549f88b6861d4a91ef8be0e5c681b1c47a815d2a,12/6(水) 11:55
2023_1207_0817,local,地域,7,ＡＴＶ青森テレビ,「担当業務をためて対応しきれなくなった」無断欠勤84日間で懲戒免職　職場からの連絡には一切応答せず…　その後に自分の処遇どのようになっているか自ら問い合わせ…,https://news.yahoo.co.jp/articles/57df1d7a2fe3363bc8624eaa23349fd8ea42cd43,12/6(水) 16:02
2023_1207_0817,local,地域,8,MBSニュース,"「小説ごときで娘は殺されたのか。絶対に、絶対に許さない。」「遺体を引き取って顔を見ました。そこで私は子守唄を歌いました」遺族らが青葉真司被告に伝えた""ことば""【ドキュメント京アニ裁判⑱】",https://news.yahoo.co.jp/articles/c834d6fd8cb4e860df16114bafb649d51028e597,12/6(水) 10:14
2023_1207_0817,local,地域,9,カナロコ by 神奈川新聞,相模原・緑区でツキノワグマ捕殺　わなから逃れようと暴れ…近くには住宅、人身被害の危険,https://news.yahoo.co.jp/articles/9aa363cf6485fa9c2f99ce936d75b9a750035c6d,12/6(水) 22:51
2023_1207_0817,local,地域,10,岐阜新聞Ｗｅｂ,祖父母をコロナで亡くして「誰かの役に立ちたい」４０歳で看護の道に　夫の助言で仕事辞め一念発起,https://news.yahoo.co.jp/articles/ef062e7c7c0c0a8cb3a5546de82a13ab7daa0692,12/6(水) 9:54
2023_1207_0817,local,地域,11,RKB毎日放送,「エンジンから火が出た」長崎自動車道で車が炎上　トンネルは2時間半通行止め,https://news.yahoo.co.jp/articles/4a14e42008ea328348e6f493aba659bda51a025c,12/7(木) 1:23
2023_1207_0817,local,地域,12,琉球新報,「普天間飛行場」の周囲で、100人に歩いて聞いた。辺野古移設に「賛成？反対？」　＜歩く民主主義　100の声＞,https://news.yahoo.co.jp/articles/cb1bec11ccbf7c8601a0321826f4e6dca560a065,12/7(木) 6:00
2023_1207_0817,local,地域,13,京都新聞,未使用の助成金100万円　当時の自治会長が返還希望も市「受け取れない」、一体なぜ　滋賀,https://news.yahoo.co.jp/articles/d5b5e80891571fcf24ca7bc29214ac45e4b1873f,12/7(木) 6:32
2023_1207_0817,local,地域,14,BSS山陰放送,俳優・安田顕さんが突然来店、店主驚く　鳥取のオリジナル盤レコードこだわりの店「安田さんですか?」「そうです」「腰が抜けかけました」　2日連続来店,https://news.yahoo.co.jp/articles/f0406754e93784f6b6480d50ab9131dc4f471c14,12/6(水) 6:14
2023_1207_0817,local,地域,15,ＳＢＣ信越放送,何年もかけて進行する恐ろしい病気「梅毒」感染急拡大のワケ…ピンク色「発疹」手のひらの「カサカサした斑点」性行為など性器・口の粘膜接触で感染、本当の怖さを知らない世代が増加,https://news.yahoo.co.jp/articles/f341931334b7f3410a09211045b4f640e8bbe9c5,12/6(水) 18:34
2023_1207_0817,local,地域,16,読売テレビ,大阪府の高校完全無償化「賛成できないが…」和歌山のほぼ全ての私立高は参加　兵庫・京都の動向が焦点,https://news.yahoo.co.jp/articles/3897669951f707675361b7c3038f9dc88888e93c,12/7(木) 6:30
2023_1207_0817,local,地域,17,カナロコ by 神奈川新聞,元ＤｅＮＡ倉本「まだまだ現役で」　来季２軍参入の新球団「ハヤテ２２３」加入へ,https://news.yahoo.co.jp/articles/ff3d134d8f195e82f6576f575a3d4c3d33215c99,12/7(木) 5:01
2023_1207_0817,local,地域,18,RKB毎日放送,大型トラックが男性をはねる　飲み会帰りの男性（63）が死亡,https://news.yahoo.co.jp/articles/2cb1a5514d37386cdfab244e752b1dbf5854d596,12/7(木) 7:32
2023_1207_0817,local,地域,19,メ〜テレ（名古屋テレビ）,名鉄の黄色い列車「マルタイ」　ダイヤは非公開、異常がないか調べる特殊車両　深夜作業に密着,https://news.yahoo.co.jp/articles/eaa079e14297ea7aa93d3e7f8ed8f8115b418815,12/7(木) 7:30
2023_1207_0817,local,地域,20,中国新聞デジタル,市長がパワハラか「何の権限でな、市長に向かってさ、言うこと聞きませんよって言えるの」　職員の録音データ公開　岡山県笠岡市,https://news.yahoo.co.jp/articles/9ef597b2571073c2d043282ef3fd5cff08c6fec5,12/7(木) 7:28
2023_1207_0817,local,地域,21,テレビ静岡NEWS,川勝知事の発言を議会が度々問題視　背景にリニア対応への批判や発信力低下？　記者解説　静岡,https://news.yahoo.co.jp/articles/690e7210073ea1bb351aeaecb24eeb30f4547bec,12/6(水) 20:28
2023_1207_0817,local,地域,22,静岡朝日テレビ,【清水】エスパルスがGK大久保択生、DF井林章、MF神谷優太との契約満了を発表。大久保はプレーオフ2試合に先発し好セーブ連発も…。,https://news.yahoo.co.jp/articles/5e1979fc0f1cea6e2900fa518ad1ad173f46c71a,12/6(水) 17:11
2023_1207_0817,local,地域,23,STVニュース北海道,別れ話のもつれから… 果物ナイフのようなもので交際相手の男性を刺す 殺人未遂の疑いで女（24）を逮捕  北海道・札幌市,https://news.yahoo.co.jp/articles/4da18b65ee49373df3fdc6217a5ed26014749394,12/7(木) 7:19
2023_1207_0817,local,地域,24,石川テレビ,負債総額4億円超か…金沢の繁華街の『8億年ビル』所有する不動産会社が破産手続き コロナ禍等で経営悪化,https://news.yahoo.co.jp/articles/df966242315aa8d76a629b4ea4c8c53ff20c9353,12/6(水) 18:47
