scrape_time,genre_en,genre_jp,rank,media_jp,title,link,date_original
2023_1206_1919,local,地域,1,MBSニュース,"「小説ごときで娘は殺されたのか。絶対に、絶対に許さない。」「遺体を引き取って顔を見ました。そこで私は子守唄を歌いました」遺族らが青葉真司被告に伝えた""ことば""【ドキュメント京アニ裁判⑱】",https://news.yahoo.co.jp/articles/c834d6fd8cb4e860df16114bafb649d51028e597,12/6(水) 10:14
2023_1206_1919,local,地域,2,BSS山陰放送,俳優・安田顕さんが突然来店、店主驚く　鳥取のオリジナル盤レコードこだわりの店「安田さんですか?」「そうです」「腰が抜けかけました」　2日連続来店,https://news.yahoo.co.jp/articles/f0406754e93784f6b6480d50ab9131dc4f471c14,12/6(水) 6:14
2023_1206_1919,local,地域,3,ＡＴＶ青森テレビ,「担当業務をためて対応しきれなくなった」無断欠勤84日間で懲戒免職　職場からの連絡には一切応答せず…　その後に自分の処遇どのようになっているか自ら問い合わせ…,https://news.yahoo.co.jp/articles/57df1d7a2fe3363bc8624eaa23349fd8ea42cd43,12/6(水) 16:02
2023_1206_1919,local,地域,4,チューリップテレビ,歯ブラシいつまで使う?1回使うと菌が1億個「食べかすが溜まると菌が増殖」水ですすぐだけではダメ　ポイントは,https://news.yahoo.co.jp/articles/b4cb4b36296ee92b8addd3654db766febf9a91bb,12/5(火) 19:38
2023_1206_1919,local,地域,5,テレビ高知,「バイト辞めたい」という男性を厨房に正座させて顔面を“膝蹴り”か…従業員の男（27）逮捕、被害者には『公園で転んだことにしろ』と口止めか,https://news.yahoo.co.jp/articles/b6b298d6e7d1306db45429b731b46eb63d763934,12/6(水) 15:46
2023_1206_1919,local,地域,6,YBC山形放送,警察犬が投入され山狩りも　外国人の男が逃走　一緒にいた男はバールを隠し持っていて逮捕　,https://news.yahoo.co.jp/articles/e4545297635d821ccc9cdd19a28bfbd93873832d,12/6(水) 17:56
2023_1206_1919,local,地域,7,信濃毎日新聞デジタル,家族葬、故人の遺志なのに　親戚から非難、ことあるごとに責められ…そんなに非常識？,https://news.yahoo.co.jp/articles/1657c701dc6cc5f69ee03110260540a2dceaf05a,12/6(水) 17:30
2023_1206_1919,local,地域,8,RCC中国放送,街と比べても際立つ「巨大な船体」 “世界最大級”コンテナ船が完成　呉を出港　大きさ“戦艦大和”1.5倍　今後は海外航路で活躍　日本では見られず,https://news.yahoo.co.jp/articles/9d7d07130886c7567c94046c58f5aafedf915353,12/6(水) 16:02
2023_1206_1919,local,地域,9,岐阜新聞Ｗｅｂ,祖父母をコロナで亡くして「誰かの役に立ちたい」４０歳で看護の道に　夫の助言で仕事辞め一念発起,https://news.yahoo.co.jp/articles/ef062e7c7c0c0a8cb3a5546de82a13ab7daa0692,12/6(水) 9:54
2023_1206_1919,local,地域,10,ＳＢＣ信越放送,何年もかけて進行する恐ろしい病気「梅毒」感染急拡大のワケ…ピンク色「発疹」手のひらの「カサカサした斑点」性行為など性器・口の粘膜接触で感染、本当の怖さを知らない世代が増加,https://news.yahoo.co.jp/articles/f341931334b7f3410a09211045b4f640e8bbe9c5,12/6(水) 18:34
2023_1206_1919,local,地域,11,MBC南日本放送,オスプレイ墜落事故８人の名前・所属を公開　全員20代～30代　アメリカ軍「生存の可能性が低い」と判断し捜索・回収活動へ　,https://news.yahoo.co.jp/articles/874c819726db7f64a3e4e716fee65f215e308c24,12/6(水) 1:37
2023_1206_1919,local,地域,12,MBSニュース,【独自】自殺ほのめかす児童のノートに、担任教諭が「you can do it（あなたならできる）」と”花マル”　奈良市が不適切対応と認める,https://news.yahoo.co.jp/articles/549f88b6861d4a91ef8be0e5c681b1c47a815d2a,12/6(水) 11:55
2023_1206_1919,local,地域,13,関西テレビ,会場建設費とは別に負担約1000億円　夢州のインフラ整備など工事関連費　大阪・関西万博,https://news.yahoo.co.jp/articles/3d21aa02eee5f7ba240806102718c6bcb458ef0d,12/6(水) 17:48
2023_1206_1919,local,地域,14,IBC岩手放送,将棋の藤井聡太八冠　対局が幻となった秋田・大仙市を満喫　地元在住の俳優・柳葉敏郎さんも歓迎　名物「刈和野の大綱引き」を紹介　ご当地グルメ「オープンカツ」にも舌鼓,https://news.yahoo.co.jp/articles/7894804ff0bf41debd49f76eb7899cc9a21d509b,12/6(水) 16:51
2023_1206_1919,local,地域,15,静岡朝日テレビ,「当選金3300万円」メールが届き…「申請費用」要求され半年間に66回1900万円振り込む　静岡・裾野市　,https://news.yahoo.co.jp/articles/061e10855d6f1c3a0d6bc424b5fbee5e257dc65f,12/6(水) 17:53
2023_1206_1919,local,地域,16,中京テレビＮＥＷＳ,愛知・半田市の中学校で女子生徒が切りつけ　逮捕された女子生徒を送検　学校側はトラブルを把握していなかった,https://news.yahoo.co.jp/articles/8758573db75103da11fa8ef350e878d4c2ed8cc1,12/6(水) 15:59
2023_1206_1919,local,地域,17,ＡＴＶ青森テレビ,「もうずっと心が痛い状況は続いています」トラック脱輪タイヤ衝突死亡事故　盛運輸・盛大剛社長が約15分間の記者の囲み取材に応じる【ほぼ全文】,https://news.yahoo.co.jp/articles/350d1ede34d81f70946774dbab18fe6e46af5d85,12/6(水) 17:44
