scrape_time,genre_en,genre_jp,rank,media_jp,title,link,date_original
2023_1206_1817,it-science,IT・科学,1,アスキー,JR東日本、1万円で全線1日乗り放題　新幹線や特急も利用可能,https://news.yahoo.co.jp/articles/13e4536d1d6323084368550e1f6045c304b9593c,12/6(水) 7:45
2023_1206_1817,it-science,IT・科学,2,テクノエッジ,予期せぬPlayStation Networkアカウント永久停止通告が多数のユーザーに届く。利用規約の改訂に伴う不具合か,https://news.yahoo.co.jp/articles/4beffae6a2d0fe65a547b8e129b1b910deba8c0f,12/5(火) 18:05
2023_1206_1817,it-science,IT・科学,3,アスキー,アップル、8.7インチの大型「iPad mini」投入予定？,https://news.yahoo.co.jp/articles/1391db4974fbd0e47e35c8a5f6d4543d0eada5c6,12/6(水) 17:00
2023_1206_1817,it-science,IT・科学,4,withnews,スズメの平均寿命は約1年… 寒くてエサのない冬を越せる〝エリート〟に「見る目変わった」,https://news.yahoo.co.jp/articles/88dfdc470a3dfb3cd895ca94b065032cfe59d0e8,12/6(水) 7:10
2023_1206_1817,it-science,IT・科学,5,ITmedia NEWS,全然進まない「国民年金」のフルDX化　60歳を迎えた筆者が感じた制度設計の“気の利かなさ”,https://news.yahoo.co.jp/articles/fff3dad48b0f7fd49e75de554f2b6ed00746f0be,12/6(水) 17:36
2023_1206_1817,it-science,IT・科学,6,BuzzFeed Japan,AIで作った“偽新聞”がリアルすぎて危険なレベル。「何気なく手渡されたら絶対信じてしまうと思う」あなたは“違和感”に気付けますか？,https://news.yahoo.co.jp/articles/7742f457581d40642650ab382b7664e43447d359,12/6(水) 14:00
2023_1206_1817,it-science,IT・科学,7,ニュースイッチ,日立出身の東京理科大教授、シリコン半導体で量子計算機並み性能に挑む,https://news.yahoo.co.jp/articles/470f936da8d3af9c262059ab4c52e3321c310c36,12/6(水) 15:10
2023_1206_1817,it-science,IT・科学,8,時事通信,1．3億年前、雄の蚊も吸血か　琥珀から発見　レバノン,https://news.yahoo.co.jp/articles/2df03813d5be5b8b503b721f8715fdd85e333a0d,12/6(水) 16:41
2023_1206_1817,it-science,IT・科学,9,読売新聞（ヨミドクター）,旅立ったビーグル犬のチコ君　特養の屋上で飼い主と夕焼けを眺めた穏やかな日々…最期までペットと自然に暮らせる社会を,https://news.yahoo.co.jp/articles/0b98c0eed1b35b205d83dcf4143b8c01277e8a2d,12/5(火) 11:40
2023_1206_1817,it-science,IT・科学,10,テクノエッジ,再生数稼ぎに飛行機を落とした「奇跡の生還」YouTuberに懲役6か月の判決,https://news.yahoo.co.jp/articles/dface150afc5eb1fd2f215fe500cfdc4a610a6ba,12/6(水) 13:45
2023_1206_1817,it-science,IT・科学,11,Impress Watch,新綱島スクエア開業、バス乗り場も新設,https://news.yahoo.co.jp/articles/49c589321b325cb2b48fe3ce1e951c2d15ef0e3a,12/6(水) 16:33
