scrp_date,scrp_time,genre_en,genre_jp,rank,media_jp,title,link,date_original
2024-11-28,09:29,world,国際,1,ロイター,米国が日本にミサイルを配備すれば対応する＝ロシア外務省,https://news.yahoo.co.jp/articles/feb62db69ae9b5cd3e5e8133fd19565fd9d37bf6,11/28(木) 0:33
2024-11-28,09:29,world,国際,2,KOREA WAVE,韓国で整形手術「鼻が歪んだ」痛々しいショット…ベトナム人気DJ、感染症で涙,https://news.yahoo.co.jp/articles/805f119850c522fddc4b17e00d6bb136adabe321,11/28(木) 4:03
2024-11-28,09:29,world,国際,3,テレビ朝日系（ANN）,「プーチンは妥協できない」 ロシアとウクライナ　エスカレートするミサイル撃ち合いの行きつく先は,https://news.yahoo.co.jp/articles/7f31cc0b9212e717fd96b4ceab7ca28c216528a8,11/27(水) 19:03
2024-11-28,09:29,world,国際,4,テレビ朝日系（ANN）,中国船のいかりに損傷…破壊工作の疑い　バルト海ケーブル切断　米報道,https://news.yahoo.co.jp/articles/3171b6bbb9f149f40099a3b1e31a201f4a21126e,11/28(木) 2:09
2024-11-28,09:29,world,国際,5,中央日報日本語版,ウクライナ「ストームシャドー攻撃で北朝鮮軍将官１人負傷、将校数人死亡」,https://news.yahoo.co.jp/articles/fb13b0ed10969428f11579a8f4f3e61d265b0274,11/28(木) 7:59
2024-11-28,09:29,world,国際,6,テレビ朝日系（ANN）,ロシアの通貨ルーブルが急落　ウクライナ情勢緊迫化や制裁が影響か,https://news.yahoo.co.jp/articles/5466ebed7bbc40bdf0e89bc5acbfda096d8b2227,11/28(木) 8:24
2024-11-28,09:29,world,国際,7,テレビ朝日系（ANN）,円高進む　一時1ドル150円台に,https://news.yahoo.co.jp/articles/8c57107615ed802d3a4e6c9fb9c873f0a2eac92b,11/28(木) 2:32
2024-11-28,09:29,world,国際,8,中央日報日本語版,韓国佐渡金山遺族「日本、３６年間苦痛与えておきながら…今回は本当に間違っていた」（１）,https://news.yahoo.co.jp/articles/5ba00bf0790ea95c17654fb95a31b644239c31c9,11/28(木) 7:16
2024-11-28,09:29,world,国際,9,ハフポスト日本版,豪航空機内にヘビ出現、乗っていたディズニー番組の司会者が捕獲して機外へ⇒拍手喝采,https://news.yahoo.co.jp/articles/3d0d0e71d66bba3c8abcb18cb8ca321f8b1417aa,11/26(火) 8:40
2024-11-28,09:29,world,国際,10,ブラジル日報,《ブラジル》31歳女性が脂肪吸引後に死亡＝手術直後に意識喪失、急変,https://news.yahoo.co.jp/articles/780c759b54f6271ec7522283ae71472aaf4346ab,11/28(木) 8:01
2024-11-28,09:29,world,国際,11,ロイター,ロシア外務省、ウクライナへの核兵器提供の考えは「非常識」と批判,https://news.yahoo.co.jp/articles/13f4212cae46066f1380a27d46667c2acdd84612,11/28(木) 7:38
2024-11-28,09:29,world,国際,12,聯合ニュース,ソウルに大雪　11月の積雪では観測史上1位,https://news.yahoo.co.jp/articles/34fcdf482acbcfd7cb4c81e3c4d6372a08ed9fc2,11/27(水) 11:54
2024-11-28,09:29,world,国際,13,FNNプライムオンライン,ロシア旅客機が炎上「ひどいありさま」カメラが捉えた懸命の脱出劇…ウクライナ侵攻による制裁で修理や部品調達が困難に,https://news.yahoo.co.jp/articles/589f65f1690f9e90e34b1150b1057e335fb5c5ef,11/26(火) 14:02
2024-11-28,09:29,world,国際,14,時事通信,ロボットがロボットを「誘拐」？　　「集団逃走」でAIに懸念の声も　中国,https://news.yahoo.co.jp/articles/ba50d777f9d240beb679cc094e0d9a83a4b64039,11/28(木) 7:06
2024-11-28,09:29,world,国際,15,毎日新聞,手を結ぶロシアとタリバン　テロ組織指定を解除へ　共通の敵で急接近,https://news.yahoo.co.jp/articles/fad022ef1291ea07f39f176153d732c2007599a4,11/28(木) 5:35
