scrape_time,genre_en,genre_jp,rank,media_jp,title,link,date_original
2023_1207_2014,it-science,IT・科学,1,BuzzFeed Japan,「え、待ってこんなの泣く」安田顕の料理番組でまさかの事態に→「感動の神回」「出先で泣いた」これは予想外だわ！,https://news.yahoo.co.jp/articles/0a654ab435eed422d7358622da97da6ce4c318fe,12/7(木) 18:10
2023_1207_2014,it-science,IT・科学,2,ねとらぼ,相模屋グループの「パック豆腐」に虫らしき異物混入？　SNSで波紋も……　購入客はメーカー対応に不信感,https://news.yahoo.co.jp/articles/714daa62e97f82dea16d7e490ae07c56cb05e39a,12/7(木) 18:19
2023_1207_2014,it-science,IT・科学,3,ITmedia PC USER,AIに予算30万円以下でゲーミングPCを組んでもらって分かったこと,https://news.yahoo.co.jp/articles/5c3677613ac0b9b26e797f4e43cfd8eea4b52ac0,12/7(木) 12:00
2023_1207_2014,it-science,IT・科学,4,アスキー,JR東日本、1万円で全線1日乗り放題　新幹線や特急も利用可能,https://news.yahoo.co.jp/articles/13e4536d1d6323084368550e1f6045c304b9593c,12/6(水) 7:45
2023_1207_2014,it-science,IT・科学,5,ITmedia NEWS,任天堂の音楽ライブ「Nintendo Live」が中止に　「社員や観客への脅迫行為を確認したため」,https://news.yahoo.co.jp/articles/9637ea681e5a22673c8766f6cc46a8deffa9918a,12/7(木) 19:05
2023_1207_2014,it-science,IT・科学,6,CNET Japan,任天堂、脅迫行為を受けイベント延期--「Nintendo Live 2024 TOKYO」は中止に,https://news.yahoo.co.jp/articles/8febfd25b4c63bd61534b46f658df98c83185a0a,12/7(木) 19:29
2023_1207_2014,it-science,IT・科学,7,アスキー,吉野家の「から揚げ」が大きい！牛丼に次ぐ「第2の看板商品」今なら全品割引,https://news.yahoo.co.jp/articles/9bae3ece2183693459d205240e13f1e38c771b7e,12/7(木) 18:15
2023_1207_2014,it-science,IT・科学,8,UchuBiz,国際宇宙ステーションで行方不明だったミニトマト、8カ月ぶりに見つかる,https://news.yahoo.co.jp/articles/cb5248e5d45516ab71ac7ec8aeb44d7f06ff12a4,12/7(木) 15:44
2023_1207_2014,it-science,IT・科学,9,ITmedia Mobile,新「楽天SPU」のお得度を検証　楽天モバイルを月額0円で利用するには？,https://news.yahoo.co.jp/articles/ac2c625d2112f9c7017e931bf7ca07b527a1eb71,12/7(木) 17:46
2023_1207_2014,it-science,IT・科学,10,ITmedia NEWS,「200万人以上の情報が丸見え」報道の位置情報アプリ「NauNau」、調査結果を発表　300万人以上の現在地などが丸見えだった,https://news.yahoo.co.jp/articles/f0535a501ca9a6177481b1910b3039b2ef5073a4,12/7(木) 19:06
2023_1207_2014,it-science,IT・科学,11,Impress Watch,JR東日本、平日限定で1万円で新幹線も乗り放題「キュンパス」,https://news.yahoo.co.jp/articles/23e0eb768f285b580795971435b0c3d01af58ede,12/7(木) 17:30
2023_1207_2014,it-science,IT・科学,12,ITmedia NEWS,社員がアダルトサイトにアクセスしまくってる！？→実は……　freeeで本当にあった笑えるインシデント対応,https://news.yahoo.co.jp/articles/ac20fdcd088cd87159e7fde0beeb60ad10c5659b,12/7(木) 8:00
2023_1207_2014,it-science,IT・科学,13,Web担当者Forum,格安SIMの満足度、「イオンモバイル」2年連続の1位。格安スマホではY!mobile、UQmobileを抜いて「mineo」がトップ【オリコン顧客満足度®調べ】,https://news.yahoo.co.jp/articles/e357c98b412b31d28e4ee633df1650f32e95cc6a,12/7(木) 8:41
2023_1207_2014,it-science,IT・科学,14,ITmedia Mobile,ドコモ、au、ソフトバンク、楽天モバイルの端末セールまとめ【12月7日最新版】　iPhone、Pixel、Xperiaをお得に入手しよう,https://news.yahoo.co.jp/articles/2fce76e5cc2bec3545beb07cff57551b453dd377,12/7(木) 10:09
2023_1207_2014,it-science,IT・科学,15,ITmedia NEWS,レールガンの最新資料、装備庁が公開　次の目標は“連続射撃”　「120発発射し、高初速の維持に成功」,https://news.yahoo.co.jp/articles/41334125125a91f34365c228c7403627dd8bb02e,12/7(木) 19:47
2023_1207_2014,it-science,IT・科学,16,withnews,スズメの平均寿命は約1年… 寒くてエサのない冬を越せる〝エリート〟に「見る目変わった」,https://news.yahoo.co.jp/articles/88dfdc470a3dfb3cd895ca94b065032cfe59d0e8,12/6(水) 7:10
2023_1207_2014,it-science,IT・科学,17,BuzzFeed Japan,パネルヒーターを買ったのに…→たった5分で猫ちゃんが占領！ あまりに堂々とした表情に6.1万いいね,https://news.yahoo.co.jp/articles/32085bff2fdd8a43406198e483b4ac47f9e80b02,12/7(木) 8:00
2023_1207_2014,it-science,IT・科学,18,アスキー,アップル、8.7インチの大型「iPad mini」投入予定？,https://news.yahoo.co.jp/articles/1391db4974fbd0e47e35c8a5f6d4543d0eada5c6,12/6(水) 17:00
2023_1207_2014,it-science,IT・科学,19,BCN,IKEAに行ったら必ず買いたい！　IKEAの縦長フリーザーバック「ベコスタ」で収納上手になろう,https://news.yahoo.co.jp/articles/8c5d0a335185bc412d54e9009f58421fa0cde776,12/7(木) 19:00
2023_1207_2014,it-science,IT・科学,20,朝日新聞デジタル,後戻りできない五つの地球の変化「転換点近い」　英大など報告書,https://news.yahoo.co.jp/articles/7ed9ef3bf7f23bf97ab5cac43a2ed95a57eeb541,12/7(木) 18:30
2023_1207_2014,it-science,IT・科学,21,ねとらぼ,任天堂、脅迫行為受けイベントの延期・中止を発表　「スプラトゥーン甲子園」の全国決勝大会は延期、「Nintendo Live 2024 TOKYO」は中止に,https://news.yahoo.co.jp/articles/0a6a7dc4efce94f27b698ccfa779282287c6b07e,12/7(木) 19:27
2023_1207_2014,it-science,IT・科学,22,＆GP,メインとしてもサブ機としても便利！ハイコスパスマホ5台大比較【最新テレワークギア＆仕事の靴／鞄／文具】,https://news.yahoo.co.jp/articles/79df78bb6da9a47fc287751e3fed78df75491224,12/6(水) 7:04
2023_1207_2014,it-science,IT・科学,23,BCN,亀舘が2024年版「大奥」で初共演決定！　ライバル関係の役どころから目が離せない,https://news.yahoo.co.jp/articles/d8212c1a063238f9c36d499748e062a81b359110,12/7(木) 18:00
2023_1207_2014,it-science,IT・科学,24,BCN,カシオ、「G-SHOCK」を修復するレストアサービス　期間限定で受け付け,https://news.yahoo.co.jp/articles/196b498a17fdda2d8a107714a72b82769330afda,12/7(木) 18:30
2023_1207_2014,it-science,IT・科学,25,ねとらぼ,【30代以下が選ぶ】次に買いたい「スマートウォッチのメーカー」人気ランキング！　2位は「カシオ」、1位は？,https://news.yahoo.co.jp/articles/a71d1adf299aa055167608552e2af3c467bdba91,12/6(水) 17:40
