scrape_time,genre_en,genre_jp,rank,media_jp,title,link,date_original
2023_1207_1130,world,国際,1,朝鮮日報日本語版,「ハマスは性的暴行中に乳房を切り落とした」　音楽フェス生存者たちが衝撃証言,https://news.yahoo.co.jp/articles/6f559b972e1beade77e62c3fe36ffd5207e7a83c,12/7(木) 10:15
2023_1207_1130,world,国際,2,ABEMA TIMES,233mからのバンジー直後に日本人死亡 原因は「気圧差」？,https://news.yahoo.co.jp/articles/a6207029e5206377c94561907b98147288ca9d3d,12/6(水) 8:01
2023_1207_1130,world,国際,3,中央日報日本語版,教え子の女子中学生に性的暴行の教師…中国、死刑宣告直後に処刑,https://news.yahoo.co.jp/articles/fa4aca95dafbce9bc92d9c4ca123659a1ed6044d,12/6(水) 14:43
2023_1207_1130,world,国際,4,ロイター,伊、「一帯一路」離脱　中国に正式通知　大きな恩恵なく,https://news.yahoo.co.jp/articles/1574c95e87933e6533cb30004daf70f703922f94,12/6(水) 23:59
2023_1207_1130,world,国際,5,夕刊フジ,倒産続出〝ＥＶバブル〟終焉の中国　販売わずか５３６台、給料支給できない企業も…メーカーに在庫の山、荒々しい淘汰の波,https://news.yahoo.co.jp/articles/466cafd03ea0fb706aa9e58ec82293ce0beafccb,12/4(月) 17:00
2023_1207_1130,world,国際,6,中央日報日本語版,米タイム誌「２０２３今年の人」…習近平・プーチンをおさえた３３歳の米国女歌手,https://news.yahoo.co.jp/articles/76e7f7ffb7894d3b171756a5ac85f67968e2ec2a,12/7(木) 9:54
2023_1207_1130,world,国際,7,時事通信,ハマス幹部暗殺なら「大きな代償」　イスラエルをけん制　トルコ大統領,https://news.yahoo.co.jp/articles/096eb0c408cea0ee79d30d7b9b2d123182bbba29,12/6(水) 20:53
2023_1207_1130,world,国際,8,BuzzFeed Japan,サメに襲われ、44歳女性が死亡。事故発生時、話題のマリンスポーツを楽しんでいた。バハマ,https://news.yahoo.co.jp/articles/1eb93e76543bc45d7bdf76ef1caffe715ad842c1,12/7(木) 8:25
2023_1207_1130,world,国際,9,朝鮮日報日本語版,韓国で投手3冠の30歳右腕フェッドがホ軍と契約…2年総額1500万ドル,https://news.yahoo.co.jp/articles/bdec7cbc40ac35b2644509c1dc6376fa5dafd30e,12/7(木) 10:25
2023_1207_1130,world,国際,10,聯合ニュース,パドレス・金河成　後輩の野球選手を脅迫容疑で告訴,https://news.yahoo.co.jp/articles/f59b4d908c6c96997bd2cba6948ec6de23d89159,12/7(木) 9:36
2023_1207_1130,world,国際,11,共同通信,米軍、オスプレイ飛行一時停止　屋久島沖事故は機材不具合の疑い,https://news.yahoo.co.jp/articles/8de4abf2fe00c22912857c97d82e4fccc99597d8,12/7(木) 9:32
2023_1207_1130,world,国際,12,中央日報日本語版,経済的に苦しい隣人を１３年以上助けた４０代女性、脳死臓器提供で４人を救って生涯を閉じた＝韓国,https://news.yahoo.co.jp/articles/2a3bb3d95849e2f855d87259cef49d82d98df4b1,12/7(木) 9:41
