scrape_time,genre_en,genre_jp,rank,media_jp,title,link,date_original
2023_1207_1017,it-science,IT・科学,1,ITmedia NEWS,社員がアダルトサイトにアクセスしまくってる！？→実は……　freeeで本当にあった笑えるインシデント対応,https://news.yahoo.co.jp/articles/ac20fdcd088cd87159e7fde0beeb60ad10c5659b,12/7(木) 8:00
2023_1207_1017,it-science,IT・科学,2,BuzzFeed Japan,パネルヒーターを買ったのに…→たった5分で猫ちゃんが占領！ あまりに堂々とした表情に6.1万いいね,https://news.yahoo.co.jp/articles/32085bff2fdd8a43406198e483b4ac47f9e80b02,12/7(木) 8:00
2023_1207_1017,it-science,IT・科学,3,アスキー,JR東日本、1万円で全線1日乗り放題　新幹線や特急も利用可能,https://news.yahoo.co.jp/articles/13e4536d1d6323084368550e1f6045c304b9593c,12/6(水) 7:45
2023_1207_1017,it-science,IT・科学,4,Web担当者Forum,格安SIMの満足度、「イオンモバイル」2年連続の1位。格安スマホではY!mobile、UQmobileを抜いて「mineo」がトップ【オリコン顧客満足度®調べ】,https://news.yahoo.co.jp/articles/e357c98b412b31d28e4ee633df1650f32e95cc6a,12/7(木) 8:41
2023_1207_1017,it-science,IT・科学,5,BUSINESS INSIDER JAPAN,電撃発表、グーグルが「全力開発」した生成AI「Gemini」の全貌…ChatGPT超えするか,https://news.yahoo.co.jp/articles/a99447259386cff1f1be7a1bd77bdfa06ee222aa,12/7(木) 8:10
2023_1207_1017,it-science,IT・科学,6,Fav-Log by ITmedia,金曜ロードショー12月の放送予定作品を紹介！　ディズニーの『ズートピア』や『メアリと魔女の花』など注目作が目白押し！【2023年12月版】,https://news.yahoo.co.jp/articles/88eddede994939d8925b86801536f5d4dd8c35e6,12/7(木) 8:15
2023_1207_1017,it-science,IT・科学,7,＆GP,ゲーム用のスマホが欲しいなら、ポータブルゲーム機みたいなAndroid端末という選択肢もあり!?,https://news.yahoo.co.jp/articles/8651d7e868bada41a7c6e3546e657b2f45fe6475,12/7(木) 7:05
2023_1207_1017,it-science,IT・科学,8,アスキー,アップル、8.7インチの大型「iPad mini」投入予定？,https://news.yahoo.co.jp/articles/1391db4974fbd0e47e35c8a5f6d4543d0eada5c6,12/6(水) 17:00
2023_1207_1017,it-science,IT・科学,9,withnews,スズメの平均寿命は約1年… 寒くてエサのない冬を越せる〝エリート〟に「見る目変わった」,https://news.yahoo.co.jp/articles/88dfdc470a3dfb3cd895ca94b065032cfe59d0e8,12/6(水) 7:10
2023_1207_1017,it-science,IT・科学,10,BuzzFeed Japan,「不思議な趣がある」「かわいい！」ぬいぐるみになった“電源タップ”に7.4万いいねの大反響,https://news.yahoo.co.jp/articles/aa316a4c65120b7323b36b7ee6cb564b2b7a1c76,12/7(木) 8:00
2023_1207_1017,it-science,IT・科学,11,BUSINESS INSIDER JAPAN,Netflixが「ワンピース」「幽☆遊☆白書」でつかんだ「コミック実写化ノウハウ」。成功の鍵は？,https://news.yahoo.co.jp/articles/b970ab4395aa5bd1f8147dc0c7290043dc307625,12/7(木) 8:10
2023_1207_1017,it-science,IT・科学,12,窓の杜,低解像度ゲームなどのウィンドウをアップスケールして強制フルスクリーン化する方法,https://news.yahoo.co.jp/articles/e4aa63d2d3d49632fc073d88d8afe1af9cd247e5,12/7(木) 9:03
2023_1207_1017,it-science,IT・科学,13,BCN,住宅面積の縮小化に対応した新キッチン「ラクシーナ II型対面プラン」,https://news.yahoo.co.jp/articles/c627031bf8a3a3836e365e31f7009cee59ed9420,12/7(木) 7:00
