scrape_time,genre_en,genre_jp,rank,media_jp,title,link,date_original
2023_1207_1417,sports,スポーツ,1,ゲキサカ,史上初の元日開催!タイ戦に臨む日本代表メンバーに野澤大志ブランドンと伊藤涼太郎が初招集!!,https://news.yahoo.co.jp/articles/585261a5e8dead9e3e0e7e500d1e3115bfd494d6,12/7(木) 13:02
2023_1207_1417,sports,スポーツ,2,Full-Count,ヤンキースが強打者ソト獲得を正式発表　2対5のトレード…ジャッジと“最強コンビ形成”,https://news.yahoo.co.jp/articles/0e2f9ee60fae5f68137b2b0f8ea34a90f4ace931,12/7(木) 13:29
2023_1207_1417,sports,スポーツ,3,デイリースポーツ,巨人・中川　２５００万増１億円でサイン　球団の現役日本人選手では８人目の大台到達「しっかり評価してもらった」,https://news.yahoo.co.jp/articles/1e18a1a8cb46c2633b064f6d4865981eed310397,12/7(木) 12:24
2023_1207_1417,sports,スポーツ,4,Full-Count,中日の練習を見て「楽勝だと」　即2軍落ち…プロをなめた18歳が思い知らされた現実,https://news.yahoo.co.jp/articles/750abaf362856765df6c9f9d6f32befe44b1ffa6,12/7(木) 6:50
2023_1207_1417,sports,スポーツ,5,Full-Count,巨人22歳の止まらぬバット　6戦連続安打で首位打者“浮上”…異国で見せる覚醒の兆し,https://news.yahoo.co.jp/articles/cfd8d0153ec6efa3cba5bdb20f1b8c4af2bea2a3,12/7(木) 11:21
2023_1207_1417,sports,スポーツ,6,日刊ゲンダイDIGITAL,人気絶頂の国内女子プロゴルフ、凋落の始まり？ 21年GMOに続き楽天・三木谷社長も撤退の不穏,https://news.yahoo.co.jp/articles/b71b746a10b14db65ce5047cbc454c51620c6094,12/7(木) 11:30
2023_1207_1417,sports,スポーツ,7,Full-Count,12球団No.1…逸材24歳に漂う“可能性”　衝撃の成長速度、異次元数値「.412」,https://news.yahoo.co.jp/articles/01a11278c2b359f0036f9fad234b95e205a6eaef,12/7(木) 11:45
2023_1207_1417,sports,スポーツ,8,Full-Count,オリにまた現れた逸材…異国で無双「0.00」　6試合で被安打1、“ドクターK”への期待,https://news.yahoo.co.jp/articles/2c9356df416a7bddb97ced3c162a501e785b20bd,12/7(木) 11:59
2023_1207_1417,sports,スポーツ,9,Full-Count,炭谷銀仁朗「ライオンズのためにプレーしたい」　6年ぶり古巣復帰で入団会見,https://news.yahoo.co.jp/articles/8c349e07b32e28e394614357f340a51ab5690dee,12/7(木) 11:04
2023_1207_1417,sports,スポーツ,10,デイリースポーツ,元白鵬の紗代子夫人、義母の言葉に目が潤む「泣くのを耐えてました」モンゴル里帰り密着で,https://news.yahoo.co.jp/articles/f654b5e2c93bcd47d67afbc46932fe19e3892c58,12/7(木) 11:34
2023_1207_1417,sports,スポーツ,11,スポーツ報知,「ゴルフ天才少女」須藤弥勒が来年８月にツアーデビュー宣言　父・憲一さん「長嶋茂雄さんのように豪快に空振りしてほしい」,https://news.yahoo.co.jp/articles/b512a44fc718dc33fc3d624f94f4cdae2537abfb,12/7(木) 7:00
2023_1207_1417,sports,スポーツ,12,日刊スポーツ,【DeNA】大和が1000万円ダウンで単年契約　来季はチーム最年長「より一層チームを見て」,https://news.yahoo.co.jp/articles/c388adb568388ca64f49c87eae28581add3fbb81,12/7(木) 10:25
2023_1207_1417,sports,スポーツ,13,イーファイト,平本蓮、大晦日の相手を示唆「あいつの”かたき”を打てるのは俺しかいない」,https://news.yahoo.co.jp/articles/7d4d429f024ff50058e6366080ea51d671b43d0b,12/7(木) 11:58
2023_1207_1417,sports,スポーツ,14,デイリースポーツ,元白鵬の宮城野親方、モンゴル別荘はリアルＶＩＶＡＮＴ　壮大草原に３００万円ゲル,https://news.yahoo.co.jp/articles/17289f7a68747f6dcd726f280b5e78e68f01743c,12/7(木) 11:04
2023_1207_1417,sports,スポーツ,15,高校野球ドットコム,【現役ドラフト予想　セ・リーグ編】一軍で実績ある選手を多くリストアップ！日本一の阪神はあえて期待の若手大砲、右サイドを推薦,https://news.yahoo.co.jp/articles/d0f8f97421a033fd82acc18de54f77f3d02e5cdb,12/7(木) 12:09
