scrp_date,scrp_time,genre_en,genre_jp,rank,media_jp,title,link,date_original
2023-12-18,10:28,local,地域,1,ABCニュース,「マンションで１人暮らし中の息子の部屋に、見慣れない財布がある」という母親の届け出がきっかけ　小学校校長を刺しカバンを強奪したとして１７歳少年を逮捕　大阪・住之江区,https://news.yahoo.co.jp/articles/dafd2951ebbc8d6c2753582ef3c984745eea40dc,12/18(月) 0:08
2023-12-18,10:28,local,地域,2,仙台放送,路面はシャーベット状態…東北道で車３台からむ事故　スリップ原因か？〈宮城〉,https://news.yahoo.co.jp/articles/e19dfe41317e40d4820fe0c636a8d9e9045e22bd,12/18(月) 9:25
2023-12-18,10:28,local,地域,3,長崎国際テレビ,【速報】信号待ち中に車が爆発…前後の車　周囲の窓ガラスも割れる　車に乗っていた2人が病院搬送《長崎》,https://news.yahoo.co.jp/articles/b955441cdea2d31a5e8d0c8162cedb75dbad5afd,12/18(月) 8:21
2023-12-18,10:28,local,地域,4,HBCニュース北海道,「晩御飯を食べなさい」にイラつき、テーブル上の茶碗で…外出予定だった58歳の息子、その場で逮捕「茶碗で母の頭を殴ったことは、間違いない」,https://news.yahoo.co.jp/articles/ae35e1606ce235a921c622730faa3e0b7243c701,12/18(月) 8:37
2023-12-18,10:28,local,地域,5,南日本新聞,なんじゃこりゃ、流木に巨大ヒラタケ？　直径33センチ　霧島市の海岸で見つかる,https://news.yahoo.co.jp/articles/bc4af52b8be9b29fefe38448176e82b0e9344003,12/18(月) 7:35
2023-12-18,10:28,local,地域,6,RKB毎日放送,国道3号事故　70代女性が意識不明,https://news.yahoo.co.jp/articles/d73b4b6d69026d83f0683b77fc356931cced5143,12/18(月) 7:38
2023-12-18,10:28,local,地域,7,ABCニュース,車に“監禁”された元交際相手の女性　助手席から見つからないようスマホで１１０番　警察が車内で言い争う声を把握　保育士を逮捕,https://news.yahoo.co.jp/articles/266133572ea9bcd84083142219273926a9e13c8f,12/18(月) 5:06
2023-12-18,10:28,local,地域,8,埼玉新聞,死ぬ手伝いをした…自宅で61歳女性死亡、同居の32歳息子を逮捕　女性の職場上司が自宅訪れ通報、遺体発見,https://news.yahoo.co.jp/articles/94428f51785b479e2be900823e46c7d626817bc4,12/18(月) 9:15
2023-12-18,10:28,local,地域,9,HBCニュース北海道,「無銭飲食した男を捕まえた」カップル利用多いホテルに１人、カレーやビールなども…約３万円の料金払えず、その場で逮捕の自称・25歳「ホテルを転々、金もなく、何もなく嫌になった」,https://news.yahoo.co.jp/articles/d3c10520b017e3d4b90b0cc164f3b6bbc7f3131d,12/18(月) 8:09
2023-12-18,10:28,local,地域,10,ｔｙｓテレビ山口,効果的なカイロの貼り方は…背中にウサギの頭と耳を作る「うさぎ貼り」　低温・寒気・10年に一度の大雪に備えて,https://news.yahoo.co.jp/articles/0bf8d2af7376eec0f52fa6772816ea4280b7785f,12/17(日) 9:44
2023-12-18,10:28,local,地域,11,BSS山陰放送,日本で4番目に小さい「村」…地価がバブル期超え、鳥取県内で唯一人口増加続く、なぜ?　大手チェーンも続々出店,https://news.yahoo.co.jp/articles/f149cb564d08c2a8f7138bd03199b700f1c60970,12/17(日) 6:23
2023-12-18,10:28,local,地域,12,ＢＳＮ新潟放送,冬型は次第にゆるむも、20日ごろから“10年に1度程度の低温と大雪”?21日ごろから日本海側でも大雪か,https://news.yahoo.co.jp/articles/ce9f169077b9ed6fd1628c6b75613afb7b717bdd,12/18(月) 8:26
2023-12-18,10:28,local,地域,13,HBCニュース北海道,「彼女のことが頭から離れない、家の前に車がないと不安になる」「次は、逮捕する」の“次”が小学校の女性教諭殺害事件に…法廷に立った被告の母親が証言、前兆あっても止められない“ストーカー犯罪”の恐怖,https://news.yahoo.co.jp/articles/c841ddbd8e2a1b666c7969750bfcd5b6b4c327a0,12/14(木) 7:39
2023-12-18,10:28,local,地域,14,神戸新聞NEXT,ふらつき走行するミニバイク　神戸の35歳女を酒気帯び運転で逮捕　帰宅途中に缶チューハイ2本飲む,https://news.yahoo.co.jp/articles/e60836e1f57e1753f8ceb7248b1c7b729c52de5e,12/18(月) 9:12
2023-12-18,10:28,local,地域,15,NBC長崎放送,「地鳴りのようなすごい音した」普通乗用車に載せていた工事用ガスが爆発　男性2人が病院に搬送　長崎市,https://news.yahoo.co.jp/articles/b4babfbf722a6ff1c7e24f36c4323954106bfe4c,12/18(月) 9:18
2023-12-18,10:28,local,地域,16,UX新潟テレビ21,【速報】北陸道一部通行止め　5台が関与する事故　雪によるスリップか【新潟・18日午前8時現在】,https://news.yahoo.co.jp/articles/29028bc11db5402b9cca478d2a7ee348df213237,12/18(月) 8:06
2023-12-18,10:28,local,地域,17,RCC中国放送,いつまで続く?“10年に一度レベル”の寒波　クリスマス過ぎまで厳寒続くおそれも　次のピーク20日頃から　気象庁「早期天候情報」発表で低温・大雪に注意呼びかけ,https://news.yahoo.co.jp/articles/8acf5292672aa964daf10d9d825571b18da6eb3c,12/17(日) 20:31
2023-12-18,10:28,local,地域,18,中国新聞デジタル,広島市中区の本川に高齢女性の遺体,https://news.yahoo.co.jp/articles/1e8503e066629a68a6893deed4d5aabc1c5e5964,12/18(月) 8:00
2023-12-18,10:28,local,地域,19,静岡朝日テレビ,ホテル改装工事中に男性作業員が海に転落し死亡　強風にあおられ転落か　静岡・西伊豆町,https://news.yahoo.co.jp/articles/9f7f4b7dd4d426489ad78ec68a9ac644085c18bb,12/18(月) 9:27
2023-12-18,10:28,local,地域,20,京都新聞,寝台特急「サンライズ瀬戸・出雲」運転見合わせで大阪駅に列車ホテル,https://news.yahoo.co.jp/articles/1de9e64e017f5c5cd36a2848b7b710470505219e,12/17(日) 22:48
2023-12-18,10:28,local,地域,21,カナロコ by 神奈川新聞,横浜市営地下鉄の線路内で発煙　湘南台－戸塚で運転を見合わせ中,https://news.yahoo.co.jp/articles/da8d2b135712f9902d28d37d580e6c56c74bf326,12/18(月) 9:18
2023-12-18,10:28,local,地域,22,あなたの静岡新聞,浜松のサツマイモ生産者悲嘆　害虫根絶不完全、24年も栽培できず,https://news.yahoo.co.jp/articles/2f48da5ddcaa0a24753b442919063818e6fce61a,12/18(月) 9:18
