scrp_date,scrp_time,genre_en,genre_jp,rank,media_jp,title,link,date_original
2023-12-18,10:28,it-science,IT・科学,1,BuzzFeed Japan,「売ってほしい！」と言われたから作ったのに、いざ作ったら1本も売れず……。ある職人が投稿した“ものすごい技術”が「悲しい」「割り切れない」と7万いいね,https://news.yahoo.co.jp/articles/203c3b3b90c2d0b9838e2eb5bdc0d0f6903beed2,12/16(土) 15:05
2023-12-18,10:28,it-science,IT・科学,2,Web担当者Forum,好きな回転寿司チェーン店TOP3！ 全国1位はスシロー？ はま寿司？ くら寿司？【LINEリサーチ調べ】,https://news.yahoo.co.jp/articles/c2251d4f1419003c83e6723e4d95a7735d33bfc4,12/18(月) 8:41
2023-12-18,10:28,it-science,IT・科学,3,BCN,「スーパー・ドラッグストアで！　PayPayお買い得市」実施決定！　詳細はキャンペーン開始日に公開,https://news.yahoo.co.jp/articles/c541f6e7e98ffff0b070df7fd3e854e28ef63303,12/18(月) 7:00
2023-12-18,10:28,it-science,IT・科学,4,ねとらぼ,水中に「蓮の種」を沈めたら……？　1カ月後の“驚きの変化”に「エイリアンのようだ」,https://news.yahoo.co.jp/articles/5b50c614a5e5704b200b371441c068f634b93367,12/17(日) 20:00
2023-12-18,10:28,it-science,IT・科学,5,PC Watch,米中SSDの耐久対決、3カ月書き続けてついに決着。勝ったのは……,https://news.yahoo.co.jp/articles/b6a2f32bfb9f3b2cda7e1a94dbb23e6f5353e5d1,12/18(月) 6:15
2023-12-18,10:28,it-science,IT・科学,6,BuzzFeed Japan,「休みは彼女と過ごす」女性キャスターが生放送中にカミングアウト、ネットで話題に。アメリカ,https://news.yahoo.co.jp/articles/116380f1e7f67e1d9165d0c42febb89767a684fa,12/18(月) 8:10
2023-12-18,10:28,it-science,IT・科学,7,レスポンス,大雪時の装着を義務化…国交省の「チェーン規制」,https://news.yahoo.co.jp/articles/4ced7dbc56d13f9b0bfa2ce22cb750f4095336bd,12/17(日) 21:30
2023-12-18,10:28,it-science,IT・科学,8,レスポンス,スノーチェーン一体型タイヤ、スイッチ操作でチェーンが出現…ヒョンデが開発中,https://news.yahoo.co.jp/articles/340748d54986443f2ed8041a36349b39a51635df,12/17(日) 9:30
2023-12-18,10:28,it-science,IT・科学,9,オタク総研,X(Twitter)で「外部サイトへ誘導を遮断」一部ユーザーで報告相次ぐ…YouTubeやInstargramの投稿が“非表示扱い”に,https://news.yahoo.co.jp/articles/d7ed3061bb8ca67284efc8b55af7cb31d0eb17cf,12/17(日) 10:06
2023-12-18,10:28,it-science,IT・科学,10,アスキー,AIイラストは“著作物”!?　中国で画像生成AIブームが大爆発したわけ,https://news.yahoo.co.jp/articles/29a25f18db03605f873369250f05b7a0da62f956,12/18(月) 7:00
2023-12-18,10:28,it-science,IT・科学,11,ITmedia Mobile,スマホに“三種の神器”だった「ワンセグ」「おサイフケータイ」「赤外線」が必須ではない理由,https://news.yahoo.co.jp/articles/062c8fe964d8d149a3612559e6e56152caa1dff9,12/18(月) 10:00
2023-12-18,10:28,it-science,IT・科学,12,All About,逆に電気代が上がる可能性も？ 実は節電にならない暖房NG使用法【家電のプロが解説】,https://news.yahoo.co.jp/articles/c1a4733f7bffaad17a35b0171594cd434b2d5d83,12/14(木) 20:50
2023-12-18,10:28,it-science,IT・科学,13,PC Watch,横浜「動くガンダム」に人が乗れる巨大ロボが大集合！技術ディレクター2人の新チャレンジ,https://news.yahoo.co.jp/articles/4b2defc7127c165dacb3be1fa0d958f689858098,12/18(月) 10:07
2023-12-18,10:28,it-science,IT・科学,14,Fav-Log by ITmedia,今売れている「ミニコンポ・セットコンポ」おすすめ3選＆ランキング　ハイレゾ対応のウッドコーンスピーカー採用モデルをピックアップ【2023年12月版】,https://news.yahoo.co.jp/articles/1327e01e696439a9c7728b4127051c180a8db7b5,12/17(日) 6:10
2023-12-18,10:28,it-science,IT・科学,15,CNET Japan,「Apple Watch Series 9」vs「Apple Watch Ultra 2」--どちらを買うべきか,https://news.yahoo.co.jp/articles/792b07b71ab33b264b6af703ee1669b5bf80f862,12/18(月) 7:30
2023-12-18,10:28,it-science,IT・科学,16,BuzzFeed Japan,「トイレで絶叫した」ガラス越しにこちらを見つめる“まんまる”に11万いいね→「これはビックリしちゃうwww」「まんまるすぎてかわいい」,https://news.yahoo.co.jp/articles/2da1e5c573e985bc27b5a446fba02f124940a342,12/15(金) 19:00
2023-12-18,10:28,it-science,IT・科学,17,ITmedia NEWS,映画「ゲゲゲの謎」クチコミで異例のヒット　劇場でマンガ家が見た“女性に人気”の理由とは？,https://news.yahoo.co.jp/articles/5d4ace11b607ce959267537bf370c111f955b19b,12/17(日) 14:14
2023-12-18,10:28,it-science,IT・科学,18,マイナビニュース,オールドフィルムカメラがデジタルカメラとして蘇る「I’m Back Film」が登場,https://news.yahoo.co.jp/articles/fa7d1b206a028763f96dc5bf7aa212d63bfb6554,12/16(土) 11:31
2023-12-18,10:28,it-science,IT・科学,19,読売新聞（ヨミドクター）,新型コロナ　今冬は感染拡大しない？…インフルエンザは流行続く,https://news.yahoo.co.jp/articles/6d70b44e940a1426f94a1f9e132b21c5ed5e11e7,12/14(木) 11:41
2023-12-18,10:28,it-science,IT・科学,20,Web担当者Forum,スマホ・SNS時代になっても残る単語「写メ」、10～30代で「知らない」という人は何%ぐらい？【サウナーチ調べ】,https://news.yahoo.co.jp/articles/3154d2623112d4b30b344bfabc211cc211bd0145,12/18(月) 8:06
2023-12-18,10:28,it-science,IT・科学,21,朝日新聞デジタル,「スペイン風邪」の誤用なぜ　発生源はぬれぎぬ、背景に世界大戦,https://news.yahoo.co.jp/articles/682c77c10fa4be580cbb4a20f9589fd7cd7d1855,12/18(月) 9:00
2023-12-18,10:28,it-science,IT・科学,22,withnews,「どっちが木？」本物すぎるマカロンやパン　大人も夢中になる絵本「出題の楽しさ」体験,https://news.yahoo.co.jp/articles/40bdbcb6217d033c006b392cb45454858f680f4b,12/18(月) 7:00
2023-12-18,10:28,it-science,IT・科学,23,窓の杜,Excelに毎度同じWebサイト上のテキストデータをまとめる苦行は自動化で解脱！,https://news.yahoo.co.jp/articles/59a6ae7702a0b1d0e8b6288a5ddb5c656201e8cb,12/18(月) 6:57
2023-12-18,10:28,it-science,IT・科学,24,西日本新聞,自宅のエアコン壊れ着想…小学5年生が創作「360°風が出る扇風機」に県発明くふう展最高賞,https://news.yahoo.co.jp/articles/ece83a411eda75343ea9e6780eb6035f4418cad2,12/15(金) 9:40
2023-12-18,10:28,it-science,IT・科学,25,Fav-Log by ITmedia,「PS5のソフト（オープンワールド）」おすすめ3選＆ランキング　龍が如く8やFF7リメイクなど話題作が続々登場！【2023年12月版】,https://news.yahoo.co.jp/articles/3fb9d5f51acd8ed6f0f1246a80d024e8754d48e9,12/17(日) 8:15
