scrp_date,scrp_time,genre_en,genre_jp,rank,media_jp,title,link,date_original
2023-12-18,10:34,entertainment,エンタメ,1,オリコン,小栗旬の“老けメイク”に衝撃広がる「まるで別人」　『どうする家康』最終回で最大インパクト,https://news.yahoo.co.jp/articles/2a497bef744065ee03fd59f3b99f6d4c2cedc826,12/18(月) 6:00
2023-12-18,10:34,entertainment,エンタメ,2,中日スポーツ,『どうする家康』北川景子演じる茶々が吐き捨てた最期の台詞にSNS震撼「現代日本そのもの」,https://news.yahoo.co.jp/articles/5e4f85b113375d3c6472619e2043b14e219c825b,12/17(日) 21:28
2023-12-18,10:34,entertainment,エンタメ,3,東スポWEB,休演中の神田正輝「辞めさせてくれない」旅サラダで意味深発言の真意　,https://news.yahoo.co.jp/articles/b4e43c41825aa66a5ba8231aa7c78613e46965b6,12/18(月) 5:26
2023-12-18,10:34,entertainment,エンタメ,4,スポニチアネックス,有吉弘行「マジで終わってるわ、めっちゃつまんねぇ」不快感マックスになったネット民の一言とは？,https://news.yahoo.co.jp/articles/01f8cba571c5cdd6ad205ff882414208783a1f75,12/17(日) 21:34
2023-12-18,10:34,entertainment,エンタメ,5,東スポWEB,松本潤の大河「どうする家康」視聴率は歴代ワースト２確定的　紅白でのセレモニーもなしの〝無残〟,https://news.yahoo.co.jp/articles/84cae09aacc00a9e6867053c99d04c23ac9fad78,12/18(月) 5:16
2023-12-18,10:34,entertainment,エンタメ,6,マグミクス,資金不足にスキャンダル　やむを得ない事情でアニメ制作が中止された「幻の作品」,https://news.yahoo.co.jp/articles/b9daf1f044048b579f603702e7e30304b165cf81,12/18(月) 7:10
2023-12-18,10:34,entertainment,エンタメ,7,ねとらぼ,大谷翔平が会見で着用？　米ファッション誌が報じた「国産時計」の“まさかの価格”に驚き「さすが翔平くん」,https://news.yahoo.co.jp/articles/d1c3384f7f599c6af423a6760554594df3eb471e,12/17(日) 19:28
2023-12-18,10:34,entertainment,エンタメ,8,日刊スポーツ,料理研究家リュウジさん「味の素、体に悪いとか言ってる人全員もれなく反ワクチン」投稿が物議,https://news.yahoo.co.jp/articles/fe269c9337a1f13967d48c0cd538dbb4f4f6413b,12/17(日) 20:38
2023-12-18,10:34,entertainment,エンタメ,9,オリコン,木下優樹菜「なんでこんなに叩かれる？」　子育てへの悩み激白＆11歳長女が“涙の告白”,https://news.yahoo.co.jp/articles/851353d1279982655a74a13da64529783926801c,12/18(月) 6:30
2023-12-18,10:34,entertainment,エンタメ,10,スポーツ報知,竹内涼真の２６歳妹が可愛い…１６６センチのスタイル！「細いすねー」　イケメン弟との２ショットも話題,https://news.yahoo.co.jp/articles/cd12ce7271dcf13431a14a0ca5f5da04a3d0e0dd,12/18(月) 7:22
2023-12-18,10:34,entertainment,エンタメ,11,スポニチアネックス,赤西仁　KAT－TUN脱退を“後悔”　中居正広の言葉に「今、聞いて俺、辞めなきゃよかったかなって」,https://news.yahoo.co.jp/articles/faf400d6213bc2e96bf282bb86a6e4e6c573ed9b,12/17(日) 22:24
