scrp_date,scrp_time,genre_en,genre_jp,rank,media_jp,title,link,date_original
2023-12-18,10:28,domestic,国内,1,みんかぶマガジン,田中真紀子、大激怒！「バカか！お前みたいなのが」安倍派幹部だけでなく岸田首相を更迭せよ,https://news.yahoo.co.jp/articles/20dda771351bb5e7d1e14e76c20efc2185fae377,12/18(月) 9:10
2023-12-18,10:28,domestic,国内,2,読売新聞オンライン,福島県の山間部集落で５２年ぶりに赤ちゃん誕生、ベビー用品は住民や移住仲間が差し入れ,https://news.yahoo.co.jp/articles/3b506c343a0643f3c68589c9f1faa73ff8720b73,12/18(月) 8:02
2023-12-18,10:28,domestic,国内,3,ハフポスト日本版,同性パートナーを亡くした女性、町から「赤の他人」扱い。引き継いだ畑をめぐって「権利も資格もない」,https://news.yahoo.co.jp/articles/44f4d1f183dca457874a40b1f9a662c3aacc85bc,12/18(月) 6:30
2023-12-18,10:28,domestic,国内,4,よろず～ニュース,立花孝志氏が暴露 ガーシー被告の参院選当選直後「本当に国会議員になるの？」と電話 すぐに辞表→３億円支払う話だった,https://news.yahoo.co.jp/articles/37c6ee1455ca7d8c121ddbffc8f947009913a5ef,12/17(日) 21:17
2023-12-18,10:28,domestic,国内,5,中日スポーツ,岸田内閣『支持率16%、不支持率79%』世論調査結果に驚きとあきれ 「1947年以来とは…」「0%でも続ける？」,https://news.yahoo.co.jp/articles/42dd69c563931c4fa2cb0879674716ce31a176aa,12/17(日) 15:39
2023-12-18,10:28,domestic,国内,6,Yahoo!ニュース オリジナル 特集,水風呂に頭入れられ… 受験強制され失敗… 親に植え付けられた恐怖と劣等感　教育虐待で歪んだ人生 #こどもをまもる,https://news.yahoo.co.jp/articles/9b4dfb8448f4b7233116bd31872224b7a8c3f432,12/17(日) 17:00
2023-12-18,10:28,domestic,国内,7,J-CASTニュース,「中華料理に炭水化物をあんなに求める...理解できない」海外ユーザー困惑　Xの反応に見る日本人独特の感性,https://news.yahoo.co.jp/articles/a23f99180e6bc5117113f7fb2c1d0a91d4ee05a2,12/18(月) 10:00
2023-12-18,10:28,domestic,国内,8,朝日新聞デジタル,「トー横」で小学生ら29人一斉補導　都外からが6割、市販薬所持も,https://news.yahoo.co.jp/articles/4eadb91a1a2b781d062f63b46442075ed513e2b8,12/17(日) 12:00
2023-12-18,10:28,domestic,国内,9,東海テレビ,線路に立ち入る人影見つけ急ブレーキも…踏切でJRの列車にはねられ男性死亡 約1時間半運転見合わせ,https://news.yahoo.co.jp/articles/3684258a1e20eff0c57372dea3d7e2db86c123ef,12/18(月) 6:29
2023-12-18,10:28,domestic,国内,10,MBSニュース,“10年に一度レベル”の低温・大雪のおそれも　20日以降は寒気さらに強まる　18日にかけ北陸で「最大70センチ」北海道・東北で「最大60センチ」降雪予想も,https://news.yahoo.co.jp/articles/bceea4bf0b9ec4749d96b3964849360e46b07391,12/18(月) 6:55
2023-12-18,10:28,domestic,国内,11,Yahoo!ニュース オリジナル 特集,「多重下請け」によるしわ寄せをどう改善する？――2024年問題を前に上がる中小物流企業の悲鳴 #令和の人権,https://news.yahoo.co.jp/articles/574b0876f3d84772b2139580f6a54eceb7097d69,12/18(月) 9:00
2023-12-18,10:28,domestic,国内,12,FNNプライムオンライン,退職後に毎月温泉旅行に行く父…勝手に自宅を売却していたことを知った息子が気付いた老後の家問題,https://news.yahoo.co.jp/articles/26e173c4aacd1783e14a583b0d7545c840e786af,12/16(土) 8:02
2023-12-18,10:28,domestic,国内,13,みんかぶマガジン,急激な過疎化が進む安芸高田市に石丸市長「私が市長に再選したら、過疎化を止める自信はある」「あと2、3人、反対派の議員減れば議会は正常化」,https://news.yahoo.co.jp/articles/5ad71919167643acfdb969144e1e215b9cbb00e3,12/17(日) 12:10
2023-12-18,10:28,domestic,国内,14,時事通信,安倍派「瓦解」の見方も　裏金疑惑、身内に反発　派閥パーティー,https://news.yahoo.co.jp/articles/c81cc3781935431497ea5213fa20334f225598f9,12/18(月) 7:07
2023-12-18,10:28,domestic,国内,15,レスポンス,「低空飛行」続く岸田内閣支持率---日経26％、読売25％、朝日23％、共同22％、毎日16％［新聞ウォッチ］,https://news.yahoo.co.jp/articles/a9a468b75c5f629210dc1e05605c7d3ac4f9b696,12/18(月) 9:00
2023-12-18,10:28,domestic,国内,16,毎日新聞,第3号被保険者は「保険料を納めていない」のか,https://news.yahoo.co.jp/articles/746e057af7c5ee884f7e1b5589b0224aec1a901e,12/18(月) 7:50
2023-12-18,10:28,domestic,国内,17,テレビ朝日系（ANN）,【速報】横浜市営地下鉄　立場駅ホームで「煙が充満」戸塚～湘南台駅で運転見合わせ,https://news.yahoo.co.jp/articles/ff61695482f17a1d1bfda9f6f98aea63442cf519,12/18(月) 9:38
2023-12-18,10:28,domestic,国内,18,毎日新聞,岸田内閣支持率16％　不支持率79％　毎日新聞世論調査,https://news.yahoo.co.jp/articles/5d93d203907e40cb8108307496ded0aa3269538d,12/17(日) 14:18
2023-12-18,10:28,domestic,国内,19,読売新聞オンライン,学校のファクス原則廃止へ…入学者名簿の手入力・出席簿への押印など、校務のデジタル化推進,https://news.yahoo.co.jp/articles/d12152194b546a17e0c700a5c99786871d15991f,12/18(月) 5:00
2023-12-18,10:28,domestic,国内,20,テレビ朝日系（ANN）,東京・港区のホテルで60代ぐらいの女性2人の遺体　自殺と事件の両面で捜査　警視庁,https://news.yahoo.co.jp/articles/25cd3e61c84389f089db5bb9d946bbbea3d8da48,12/17(日) 23:44
2023-12-18,10:28,domestic,国内,21,スポニチアネックス,泉房穂氏　内閣支持率16％、不支持率79％の世論調査結果に「それでも平然と総理を続けられる日本って」,https://news.yahoo.co.jp/articles/b4cfa5e6ccd15a585a4a356a0f02509233c3f377,12/18(月) 8:52
2023-12-18,10:28,domestic,国内,22,毎日新聞,韓国で北海道人気再燃の陰で…「飛行機飛べず」頭抱える航空業界,https://news.yahoo.co.jp/articles/e9d3142b23bf9e82c7c53152f52d8e8d837b7c91,12/18(月) 7:00
2023-12-18,10:28,domestic,国内,23,読売新聞オンライン,「全国にはあり得ないと思える名字の人が…」電話帳で発掘した珍名さん巡りを続ける名字研究家・高信幸男さん（６７）,https://news.yahoo.co.jp/articles/012d0c6198491df15a90c97076c555770c748030,12/11(月) 13:30
2023-12-18,10:28,domestic,国内,24,毎日新聞,菓子パンなどに針3本混入か　79歳逮捕　「店員の態度気に入らず」,https://news.yahoo.co.jp/articles/c8b22a0ee4091dd6fbec49170b7fb28a7edf1773,12/18(月) 9:29
2023-12-18,10:28,domestic,国内,25,中日スポーツ,トトロ食べ放題？衝撃ワードがトレンド入りでネットは騒然！オチは…投稿者もバズったのを不思議に…後から気付く,https://news.yahoo.co.jp/articles/bb96c4a51a95b17ff89c487902cbda5baaa3364e,12/17(日) 11:15
2023-12-18,10:28,domestic,国内,26,朝日新聞デジタル,事故相次ぐ「白ナンバー」トラック　「経営者側が認識変える必要」,https://news.yahoo.co.jp/articles/2e28d82cfb53ec791f60a1287ddb77ca7671e45a,12/18(月) 8:00
2023-12-18,10:28,domestic,国内,27,47NEWS,北アルプスに「伝説の登山道」、父の遺言で４０年ぶりに復活　「まさに秘境」急流渡り、岩上り、温泉の噴気、急登…その先に絶景が,https://news.yahoo.co.jp/articles/d1814f513e5e276edbc49c5f68683a09a1d90e54,12/18(月) 10:02
2023-12-18,10:28,domestic,国内,28,スポニチアネックス,若い人でも発症「遺伝性大腸がん」　親から子へ50％の確率で遺伝　長期的フォローが重要,https://news.yahoo.co.jp/articles/4b13707364881e864ad315773ac247b2f1322754,12/18(月) 5:00
2023-12-18,10:28,domestic,国内,29,毎日新聞,パー券収入、議員へ還流　10年以上継続か　複数の安倍派秘書が証言,https://news.yahoo.co.jp/articles/aea9f9bdd1d0371f46cd736328ff06d40284af6d,12/18(月) 5:00
2023-12-18,10:28,domestic,国内,30,TBS NEWS DIG Powered by JNN,“金丸嫌い”宮沢喜一と「カミソリ後藤田」　総理と法務大臣は「寝技師」金丸信の立件にどう対峙したか ～金丸脱税事件から30年（8）～,https://news.yahoo.co.jp/articles/0055fa7cc941dd89d0163cd880594845b38f6d98,12/17(日) 7:03
2023-12-18,10:28,domestic,国内,31,FNNプライムオンライン,【会見詳報】裏金疑惑で揺れる政権に“真紀子節”が炸裂! 田中真紀子元外相「国民が鍛えて立派な第2政党を」,https://news.yahoo.co.jp/articles/37d471cb087d75c5aa94db1b35134edc0741f62b,12/17(日) 19:02
2023-12-18,10:28,domestic,国内,32,MBSニュース,「パーティーはダメじゃない、金の出入りを明確にしてね、と世の中は言っている」自民党・石破茂元幹事長に裏金疑惑を聞いてみた,https://news.yahoo.co.jp/articles/56dc3f9d6ed33adb1ad3723db8b76048cec20f55,12/11(月) 6:50
2023-12-18,10:28,domestic,国内,33,中日スポーツ,『銀座カラー』突然の倒産、全店舗閉鎖に利用者ら戸惑い「お金返して」 SNSには従業員を名乗る書き込みも…大混乱,https://news.yahoo.co.jp/articles/bfec269e6c093ec1d64087f9a71ed28908fc4ea8,12/16(土) 14:18
2023-12-18,10:28,domestic,国内,34,CBCテレビ,ドラマ「下剋上球児」に登場する選手のモデルはドラゴンズの岡林勇希選手!? 本人に聞いてみた「その悔しさがあるから今につながっている」,https://news.yahoo.co.jp/articles/5c875aeec0d126eca98366a283fa074543308010,12/15(金) 20:08
2023-12-18,10:28,domestic,国内,35,中日スポーツ,泉房穂さん、内閣不支持率79％報道に「それでも平然と総理続けられる日本って…」と憤り,https://news.yahoo.co.jp/articles/29b159c6da13d8bb687faff717639efe618f1d26,12/18(月) 6:00
2023-12-18,10:28,domestic,国内,36,テレビ朝日系（ANN）,【速報】横浜市営地下鉄　立場駅ホームで「煙が充満」戸塚～湘南台駅で運転見合わせ,https://news.yahoo.co.jp/articles/4b5cf317e901bd8e03654d786b6dfe90f5d038b5,12/18(月) 9:35
2023-12-18,10:28,domestic,国内,37,産経新聞,南海高野線で一時運転見合わせ　橋で異常知らせる警報、点検も異常なし,https://news.yahoo.co.jp/articles/645fc9ed1f31542f264aa3247513f75fcbf609d6,12/18(月) 9:01
2023-12-18,10:28,domestic,国内,38,毎日新聞,一度は行くべし！　「お城博士」が選ぶおすすめの城7選,https://news.yahoo.co.jp/articles/2048bbb60868749bd232f2f05003831637f15160,12/17(日) 17:00
2023-12-18,10:28,domestic,国内,39,毎日新聞,障害児の「きょうだい」の悩みとは　ヤングケアラーのリスクも,https://news.yahoo.co.jp/articles/c5570d723803b08891e349831b1dbb199c0e276a,12/18(月) 6:30
2023-12-18,10:28,domestic,国内,40,みんかぶマガジン,「1人で裏金9000万円」（共同報道）の安倍派議員は誰だ…絶体絶命の岸田政権、支持率暴落が止まらない！ポスト岸田に二人の候補浮上,https://news.yahoo.co.jp/articles/416208d2fba1e295da8bf5f70c221e8d0ee1f0d9,12/16(土) 9:10
